energy_kev,s2_bin_0,s2_bin_1,s2_bin_2,s2_bin_3,s2_bin_4,s2_bin_5,s2_bin_6
0.5,8.60293600708246e-05,2.8971410447359112e-05,5.39729142785074e-07,1.4930641114712664e-07,9.612210631369864e-08,3.8650970973969864e-08,7.646099712371833e-08
0.51,0.00010900605964064597,3.8306059291958816e-05,7.047301512956464e-07,2.198961722850684e-07,1.2140090405941524e-07,1.3405718028545337e-07,7.764381110667061e-08
0.55,0.0002485746771550179,0.00010224107892394057,2.6155824226141044e-06,4.1491776227954363e-07,3.0064869523049266e-07,2.630357354879188e-07,1.6207789123058853e-07
0.6,0.0006040963062715528,0.0002937691349774601,9.204095718860533e-06,1.213832632303226e-06,8.27045536637319e-07,6.598889529705123e-07,4.640667444467516e-07
0.65,0.0012183296856778866,0.0006996009504139424,2.7892990195155014e-05,2.889854835271726e-06,1.638909481764322e-06,1.1874805492161079e-06,8.82989864945229e-07
0.7,0.002026022507616281,0.0013383708878016466,7.006026250779709e-05,6.155778047441714e-06,3.099576143026587e-06,2.2073973947755835e-06,1.505876483917732e-06
0.75,0.0031726609858339994,0.0023891551498550173,0.00015461447172820594,1.2361101023554421e-05,4.889669244886006e-06,3.5100203263759705e-06,2.8270068299767263e-06
0.8,0.004504936793830983,0.0038440302950620677,0.0003071863064032794,2.5211235076786494e-05,7.653557670713254e-06,5.681292284130321e-06,4.164958763717627e-06
0.9,0.007227567647349845,0.007506627715496428,0.0008322367538481947,7.36338219642644e-05,1.6280911186934698e-05,1.012614054679839e-05,7.349665389659588e-06
1.0,0.010045498223452017,0.012415091785235411,0.0018230271632575976,0.00019132752017259614,3.221186683475541e-05,1.6365276641848447e-05,1.1949583105443085e-05
1.1,0.012308034739124857,0.017458135449488175,0.0031976455722719475,0.0003893604779845475,5.8250651095513584e-05,2.414904685497099e-05,1.6531527321940465e-05
1.2,0.014222193528864484,0.022998345276604906,0.005161498512021895,0.0007380241217470093,0.0001077870872485509,3.37529536283146e-05,2.1503441526875276e-05
1.3,0.015478087878690483,0.027879189500421314,0.007374372867458449,0.0012192582870119693,0.00017969532262264443,4.834797553122383e-05,2.7171907783749004e-05
1.4,0.01631411078689588,0.032627556040900355,0.01007786112302719,0.0019127085688668318,0.0002959643265151912,6.853352124095296e-05,3.362198752700357e-05
1.5,0.01665424968766822,0.036672273504359726,0.01300869683452604,0.0028115679981684434,0.0004715609136933058,9.789084146918093e-05,4.0919361918559384e-05
1.6,0.016588401276956922,0.039952043841627226,0.01605550986373422,0.003896127309725897,0.0007071128878039096,0.0001399165218705034,5.177125923274684e-05
1.7,0.016185798722077732,0.04252787574504017,0.019234830707073807,0.005228086296537543,0.001039338246293084,0.00019953830701230913,6.314975238737864e-05
1.8,0.015558958934648742,0.044293836734768166,0.0224350132594532,0.006788268876304665,0.0014722407096701723,0.0002893742137342753,7.971681957838761e-05
1.9,0.014761749978000015,0.045274245243383096,0.025344550903180264,0.008448746310192387,0.0020081609212589113,0.00040468300890922625,9.967300402044243e-05
2.0,0.013815611842117983,0.04553154735006332,0.02808492703424873,0.010284097566064044,0.002652968114063742,0.0005635492399555548,0.00013083556465864066
2.1,0.012766253748144574,0.04520392635534108,0.030554030549834986,0.012242274923976119,0.003421656411022533,0.0007750087048655624,0.00017110136062263305
2.2,0.01170099718146508,0.04430796713922859,0.03263788037781419,0.014285535418286996,0.004348859274896375,0.0010325046472060618,0.0002244838794911108
2.3,0.01062250400387768,0.04291028135009709,0.03438371779101492,0.016289571804888364,0.005355417039768695,0.0013458115828764773,0.0002938398836850875
2.4,0.009588375349699285,0.04116244902514281,0.03566882162958805,0.018274420398586504,0.0064785472001814975,0.0017489860967171173,0.0003843649553316814
2.5,0.008571983181920668,0.03909293238312305,0.03657029920610187,0.020206233017475123,0.00769522803468467,0.0022035740997778997,0.0004949373000186885
2.6,0.007606915213481795,0.0368499352494216,0.03702806797900799,0.022007997800142877,0.009004061952445502,0.002741199579740164,0.0006316849079495395
2.7,0.0067123150207191755,0.03444894586731436,0.03709926806680319,0.0236463338435025,0.010342922613418081,0.0033485892088681523,0.0008110228158884708
2.8,0.005906157692751289,0.03198516035625339,0.03683004881025309,0.025061370755766137,0.011719682481455246,0.004028433128119674,0.0010043695266330089
2.9,0.0051655473692005845,0.029496446496489657,0.03622877230336542,0.02632791084845077,0.013087721360422359,0.004767732239985434,0.0012426979885524075
3.0,0.004499488445996637,0.02706148190100314,0.03537053211773926,0.02729820154339081,0.014427255901336066,0.0055616411707794435,0.0015076962149678768
3.1,0.003905075248683687,0.024672150309165725,0.03421744158380026,0.028062350321895458,0.015742711978472476,0.006415354936979973,0.001816770250185637
3.2,0.003369794151450988,0.022372366205324533,0.03289636861146863,0.028542386513310064,0.016967947620234455,0.007325061085049442,0.002162639040172015
3.3,0.0029012789583623393,0.020202024687023763,0.03139735063416655,0.028850681870782886,0.01809167916620434,0.008233798001863354,0.0025469306054817314
3.4,0.0024943299339777224,0.018163726386780737,0.029790616475059938,0.02887079664682559,0.01913133572744845,0.00916298112954786,0.002946936382459864
3.5,0.0021361457893127197,0.016268007931904194,0.028087420352374305,0.028724437149289156,0.020026038658117043,0.01007822046800251,0.003391553456891583
3.6,0.0018241398696154354,0.014527719911600947,0.02633936124813256,0.02832423974830973,0.020777911297403574,0.011009463243554165,0.003857480720427453
3.7,0.0015540621017140154,0.012919556244767308,0.02458835609189925,0.027788929671689173,0.02142023199250819,0.011865781234556932,0.004339325700635108
3.8,0.0013199628651517636,0.011440681084997652,0.022857828435965767,0.027046468906302967,0.02192516275922894,0.012708802188740872,0.004840749384185397
3.9,0.0011216422489947087,0.010121912957434654,0.021144597741374952,0.026213264914337918,0.02224886237401069,0.013496265266893412,0.005349399292531287
4.0,0.0009499956588649751,0.008906824750445486,0.01947094170654118,0.02529437833575123,0.022428720050069104,0.014214350819028498,0.005860635219881829
4.1,0.0007987707629776002,0.00783402184806228,0.017863840860925895,0.02420112604599353,0.022456516535341135,0.014868646831303114,0.006363680621826293
4.2,0.0006744329488915206,0.006862017334775925,0.01632278745543897,0.023074206224899262,0.022343042576997256,0.015456917012234807,0.006853501055019712
4.3,0.0005691151849848031,0.005994290412213802,0.014841052786714428,0.021904043735059473,0.022130281318665145,0.015881412937151652,0.007349806888442214
4.4,0.0004781680819541215,0.005226021776406764,0.013477154123110175,0.020702073990843294,0.021738111164137736,0.016288414164796938,0.007816399889503839
4.5,0.0004029963941466808,0.004555742221872805,0.012198245534290672,0.019470680897209637,0.02131361045346438,0.016614151769145012,0.008215028680293704
4.6,0.0003386373694765568,0.003955365782090425,0.011002948471122386,0.018224754402474154,0.020765229288949954,0.01684355238138958,0.008605940413979982
4.7,0.00028127401822328565,0.0034320394646519424,0.009875754116463662,0.017041048807929154,0.020140128464947924,0.016934355108766404,0.008983413709687683
4.8,0.00023965499326884747,0.002967692701230645,0.008872935103274584,0.015862238819733254,0.019432312635473,0.01694595424424932,0.009293868222978178
4.9,0.00019851987166702749,0.00256096858248651,0.007944030630815623,0.014686017028355597,0.018693457663801892,0.016877961499418483,0.009576896474134344
