energy_kev,s2_bin_0,s2_bin_1,s2_bin_2,s2_bin_3,s2_bin_4,s2_bin_5,s2_bin_6
0.5,0.011205225121072752,0.004199776150689635,0.000474490068784357,4.913593420087583e-05,1.2863112961054856e-05,8.030021810529614e-06,6.245219038126387e-06
0.51,0.01168513376151938,0.0044941011813496665,0.0005208259896421347,5.57492022907731e-05,1.368163899600483e-05,9.062143901585745e-06,6.14163232803347e-06
0.55,0.013583076182717702,0.005717989555457128,0.0007466491074514303,8.116800555884666e-05,1.8030292273164135e-05,1.052355389595111e-05,7.908923257586576e-06
0.6,0.015918658311292296,0.007514225122851005,0.0011162137083703186,0.00013079887430608172,2.5724382449390794e-05,1.4091601544013316e-05,9.97921800851842e-06
0.65,0.01818478944674145,0.009516040026451195,0.0016043054364973225,0.00019974397976458002,3.670952280640169e-05,1.6556409046650232e-05,1.1905800604219974e-05
0.7,0.020310430751767014,0.01174654795553666,0.0022080657071149312,0.0003002843531662136,5.059168538451703e-05,2.1450981653323153e-05,1.4111652002923857e-05
0.75,0.022279009127169458,0.014099912419578819,0.0029619886562687035,0.00043382962232648564,6.979210000097741e-05,2.7139483663436713e-05,1.7110534394974843e-05
0.8,0.024058264543073783,0.016633895192816044,0.0038726232509004852,0.0006152370695048662,9.952008706867188e-05,3.175379366396614e-05,1.9862267803556766e-05
0.9,0.026843024785691772,0.02184803019207628,0.006158071726728061,0.0011424706174510747,0.00018859185620724028,5.008729973970671e-05,2.7345035236485404e-05
1.0,0.028635700144981836,0.027059341542485654,0.009096541391361944,0.0019680011239313873,0.00034520571740924433,8.033404886841345e-05,3.650828951718144e-05
1.1,0.02939636684439483,0.03192851331407094,0.012645518701660618,0.0031614003594809927,0.0006165491766500414,0.00013156515817042692,4.798023892226e-05
1.2,0.029188713329417793,0.03614698425027153,0.016604642362934328,0.004762112102891814,0.0010260183751285069,0.0002168675895476313,6.636328700302397e-05
1.3,0.028183293918190844,0.039274136597794516,0.02067342506015837,0.006734636828089347,0.0016229419936048927,0.0003481974178135283,9.615410671830471e-05
1.4,0.02661033542651401,0.041452348891625024,0.024766711076981397,0.00909060177607533,0.002427933904430274,0.0005532149779057416,0.00013815029085157137
1.5,0.02461835491258273,0.04259144273911912,0.028654053696857695,0.011772408533900972,0.0034870125679034025,0.0008438271929156471,0.00020354184429406119
1.6,0.022399637309994447,0.042745171362106454,0.03209351766815783,0.014659560447419898,0.004789651251694557,0.0012580576326763127,0.0002961778040891622
1.7,0.020085032575398086,0.04205170878091479,0.03499538270755949,0.017682042223413533,0.006383540891397588,0.0018014835501205472,0.00043572583014005184
1.8,0.017729153897145623,0.04058394638546077,0.037314776113237066,0.02077043980681304,0.008187346709294326,0.0025133439376931383,0.0006264054231374716
1.9,0.015550851501510574,0.03859894278316047,0.03884481839002374,0.023632774957070894,0.010145864115158268,0.0033667569798098984,0.0008769158245829634
2.0,0.013481586295053352,0.0361722757542786,0.03969865556000648,0.02634055033785403,0.012291649503507581,0.004400903998025479,0.0011950525413868707
2.1,0.011576579522076956,0.033501606358232836,0.039898585786534546,0.028716830618662835,0.014538357656817439,0.005580218592296626,0.001599959273237289
2.2,0.009853751420492721,0.030641568097676986,0.039477159694147106,0.030766431725373855,0.01677515105445563,0.00692993873532029,0.00209185033268105
2.3,0.008367762599231745,0.027818928214635736,0.03853780245433268,0.03227446422454896,0.018918956972257442,0.008352614982413315,0.0026633257728773175
2.4,0.007055075373348654,0.025002359955617774,0.03715721366933701,0.03337853382219198,0.020956867627112248,0.009894822137166406,0.003304977342991
2.5,0.005906693118728993,0.022286992888543057,0.03535893568654057,0.034008818732114456,0.022856126514298906,0.011477124082828175,0.00406163300254187
2.6,0.0049331415403329835,0.019708839798961948,0.0333446564767617,0.034219201092742096,0.024506807020533063,0.013097795729294922,0.004878247451335105
2.7,0.004102201202241728,0.01733432188461605,0.031186715789988623,0.033976687412605296,0.02590734263820582,0.014681658127991928,0.005732018866679928
2.8,0.0034025007180785776,0.015147966400825396,0.028937962731212373,0.033427490749816866,0.02698877073528998,0.016184985622569568,0.006650836766775234
2.9,0.002812699841453408,0.013216197770166993,0.02660900473138867,0.0325156757765591,0.027790972759485204,0.01762755154766043,0.0075808373846044524
3.0,0.002321594452571257,0.01145220325329005,0.02428834663415668,0.03134992885315775,0.028298658427122793,0.018892201864993022,0.008504979947332084
3.1,0.0019078303990453394,0.009878768960455645,0.022023731323341723,0.029954055341246705,0.02851906388967095,0.020066704081190177,0.009432166622897021
3.2,0.0015543480854785406,0.008468231205873481,0.019874333883696783,0.02841269650426866,0.02842466326881049,0.021025780896441786,0.010326358396882906
3.3,0.0012758981198936702,0.007249521535886519,0.01779833922841488,0.02673344520500003,0.02809032060508903,0.021817252152948764,0.011199029266839227
3.4,0.0010475219562774906,0.00619239943396985,0.01589410848749458,0.024995262268317935,0.027554239433965073,0.02239478896097865,0.011995357610389504
3.5,0.0008584948283302781,0.005274346216987967,0.014136678269863132,0.023246478352236748,0.026787664502036557,0.022759123221412048,0.01270889587401893
3.6,0.0006961373458462944,0.00448282187671542,0.012508876550341247,0.021459807524247178,0.025850389100463982,0.023000490341605437,0.013337574080241336
3.7,0.0005722109867459522,0.0037973696341758955,0.011016241545971035,0.019721728562631602,0.024785673861528655,0.02298651234719836,0.013849352699566298
3.8,0.0004629430007416002,0.0031980892679166783,0.009675621179085376,0.018033546616986987,0.023609020049761554,0.022822646543103724,0.014290462023686962
3.9,0.00038167868614912004,0.0027003541909050932,0.008469766650038364,0.016393747802444687,0.022351500895622968,0.02247715970943721,0.014628319070795131
4.0,0.00030743886510312563,0.0022755200539982304,0.007388566164903047,0.014846332515905489,0.02106322815043987,0.022009245564780552,0.014838884763816906
4.1,0.00025033284061312693,0.0019171762904256575,0.006428864699938297,0.01337841147995412,0.019678895206291062,0.021397015757462695,0.014966626422270937
4.2,0.00020484978428661835,0.0016115517750471826,0.00557234645553887,0.0120193438434577,0.018347993629558683,0.020676230274954716,0.014968037570633651
4.3,0.00016773469539463527,0.0013525631864243742,0.004816597279688119,0.010754004794781802,0.01700300771402002,0.01984026602884619,0.014859701843100545
4.4,0.0001349866188657284,0.0011347301621413227,0.004177212045837641,0.009613294863523244,0.01568767116534591,0.018977600795969628,0.01470804837327933
4.5,0.00011031672553002837,0.0009499442010438442,0.0035857807997345913,0.008539311659670472,0.01443413099689186,0.01803698692140785,0.01441517896260652
4.6,8.960120171129706e-05,0.0007963270372921226,0.0030897595180231323,0.007581215222936866,0.013207419153525237,0.017069787131970778,0.014106618760650464
4.7,7.314646768808366e-05,0.0006645117940366266,0.0026545156439465277,0.006697541913728117,0.012049362117159974,0.01607224114068949,0.013700622836862509
4.8,6.045072430193425e-05,0.0005572082910293338,0.0022731021064156284,0.00589339063805461,0.010940776471804978,0.015081660043558692,0.013256585853927394
