energy_kev,s2_bin_0,s2_bin_1,s2_bin_2,s2_bin_3,s2_bin_4,s2_bin_5,s2_bin_6
0.5,0.016365112999377242,0.014010337218716301,0.003441851554057284,0.0004981597037240881,7.344934731095404e-05,2.53016040256529e-05,1.6365441290737415e-05
0.51,0.016491275725912115,0.014258025731899604,0.0035567912528210698,0.0005194190980601351,7.692484940528127e-05,2.475869000135994e-05,1.5752207262216546e-05
0.55,0.017168798879056688,0.015606579088658831,0.004118382840618483,0.0006293768250045115,9.349873058288605e-05,2.8905869339702905e-05,1.8109175531866307e-05
0.6,0.017885242525527742,0.017210954488727587,0.004855006677477951,0.000781542674870779,0.00011496131960034433,3.3422235204273734e-05,1.9340653567904987e-05
0.65,0.018487681094184655,0.018773580606149858,0.005613977294015869,0.0009572347313347399,0.00014162325217454002,3.8580928574205585e-05,2.174774492770676e-05
0.7,0.019261287235071943,0.02096928424226712,0.006826111353511795,0.001254918716233347,0.00018821120033175043,4.691089847236596e-05,2.487459383487406e-05
0.75,0.01980592905830967,0.023012849184215766,0.008064358025919784,0.0015791600403797443,0.0002482120296576643,5.525365001350091e-05,2.8095632995361884e-05
0.8,0.02025095524934658,0.025101439481589893,0.00946991163747994,0.0019900577969846067,0.0003224235883650145,6.937857702581374e-05,3.1719867882432085e-05
0.9,0.02082303623998852,0.029813083702602765,0.01324862829765972,0.003238158345030234,0.000583980905222889,0.00011514341695964547,4.180683867990309e-05
1.0,0.020682191416166514,0.03396990195343618,0.017609268573099645,0.004983033961941602,0.0010125534674808256,0.0001924712366434822,5.8569181111753356e-05
1.1,0.019905239473239494,0.037534746769042095,0.02272495161690679,0.007483711044971933,0.0017113003509026698,0.0003411781879734704,8.735153544219831e-05
1.2,0.018587698392475267,0.039911362365509934,0.02781988572522669,0.010556661562540176,0.0027429121048086758,0.0005808444948923547,0.00013341143688411217
1.3,0.016913600521006933,0.04098185490028152,0.03278420055878009,0.014203562264117574,0.004197340048666914,0.0009641699112179853,0.00021409632197441354
1.4,0.01505254364998108,0.04089697022400954,0.03708579061433194,0.01820820146582159,0.006020994300239374,0.0015263448974299598,0.0003394831105187207
1.5,0.013120431444448818,0.039758443380377984,0.040652135276359636,0.022467760485981075,0.008366899584634902,0.0023377419974014184,0.0005320555565455742
1.6,0.011178729533420636,0.03765489215104203,0.04331036983267364,0.02688259390308556,0.011207844467502262,0.0034632240706348296,0.0008279144536894545
1.7,0.009361829385270944,0.03492496474261536,0.04478832511796714,0.031040553443392505,0.014412517741578795,0.0048978493359449595,0.0012541285224789312
1.8,0.007734292561502196,0.03176174982888724,0.045161310857861056,0.034794455082606375,0.017855887398766555,0.0066883717226624674,0.0018291012871352208
1.9,0.006330964200796707,0.028413605346106596,0.04448333621260013,0.03775292560056929,0.021377583742596858,0.008757046623434078,0.002565582908280517
2.0,0.005119756527268423,0.025038583891539283,0.04293749949609398,0.040022972163134496,0.024789131378216457,0.011105565589054522,0.0034912142976839143
2.1,0.004103566825613745,0.021718018641931437,0.04072091106811254,0.04141675752196909,0.028082546248261335,0.013649038540331438,0.004621550497848176
2.2,0.0032646085889855266,0.018620054869462263,0.03795150359602302,0.04204405870271859,0.03097321620968106,0.016348845348298845,0.005906001441464859
2.3,0.0025829028515431283,0.01585483331961037,0.03490364279350071,0.04183581641433095,0.033326186706050365,0.01901078344288859,0.007316271578913835
2.4,0.002031512195478373,0.013378012900173975,0.031698318073045614,0.04094376655977901,0.03520730385196094,0.021561434767877845,0.008859225997515152
2.5,0.0015946721303418232,0.01118855247900397,0.028434084870316668,0.03948145069882602,0.0365020398482561,0.02397001167784256,0.010497886011393837
2.6,0.0012394625866916742,0.009286113496914508,0.02525195179906934,0.037511657008630614,0.037143701854052275,0.026119970047265368,0.012165671947652673
2.7,0.0009634844392624476,0.007653774556446673,0.022200214383664728,0.03525087942485927,0.037289479122971605,0.028006672496828894,0.01378884448328072
2.8,0.0007491226275181754,0.006276999249743821,0.019362199447736133,0.03271846481165082,0.036848490880305215,0.02948113498908913,0.015383515532293973
2.9,0.0005791826389873018,0.005132681715244057,0.01672596255551725,0.030064332410514948,0.03601269349112771,0.030562680634740692,0.01686548472293086
3.0,0.0004470946148961776,0.004165416052200796,0.014380088113798789,0.02733497992108644,0.03473442870304312,0.03126734635583082,0.0181846553413228
3.1,0.00034495675014078585,0.003359208135507107,0.012268093959881663,0.02462497335878937,0.03317052234352169,0.03156991702913836,0.019311479083491394
3.2,0.00026509178251832717,0.002708510392560661,0.010369610316943525,0.0220382741275844,0.03130359796802373,0.03148215304670848,0.0202464815292357
3.3,0.00020425636053025722,0.0021727961412572857,0.00875012915662527,0.019554272867090404,0.02928437788082481,0.030993800254166853,0.020968932406806823
3.4,0.0001560561379426718,0.0017379068313410878,0.007339173070605397,0.01725333167732239,0.027148718039797244,0.030239659708149257,0.021452719845115722
3.5,0.00011996711448729043,0.001392596212747097,0.006157895434043408,0.015125242026310864,0.02497745971185506,0.029224556003810277,0.021702322837179523
3.6,9.320029714256525e-05,0.001114221602485776,0.00513487765874356,0.013188703153762815,0.022809041470376268,0.027977012121116897,0.02173163841137698
3.7,7.025284964174031e-05,0.0008877305967634917,0.004258865877007842,0.011433905754813553,0.02069602290547519,0.02656122418329876,0.02154287286505154
3.8,5.5247153033316116e-05,0.0007047051694768667,0.0035199243803301456,0.009867005667122602,0.018639379565157,0.02502819964968065,0.021186239053976725
3.9,4.2891244847476475e-05,0.0005594372784548997,0.0029030091317349674,0.008472420371280908,0.016688961127971108,0.023388219667308127,0.020656994102830173
4.0,3.1758901609778397e-05,0.00044395535248130554,0.0023904583539366723,0.00723317260270685,0.01487305044173062,0.02170441333169824,0.01996589869220127
4.1,2.5080140888392926e-05,0.00035561822887063017,0.001958344800752997,0.006161749900597632,0.013150124474240538,0.020015770574191283,0.019137306999521403
