energy_kev,s2_bin_0,s2_bin_1,s2_bin_2,s2_bin_3,s2_bin_4,s2_bin_5,s2_bin_6
0.5,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10
0.51,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10
0.55,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10
0.6,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10
0.65,1.2570203719139098e-08,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10
0.7,1.2223117405772209e-05,3.091859223842619e-06,1.2751608667374155e-08,3.7910719175338183e-08,1.9401943006516617e-08,1.2696160254478745e-08,6.422321634292769e-09
0.75,0.0001580050695973635,5.7995647127032275e-05,1.278139856457697e-06,2.904399257898523e-07,1.9309046447275945e-07,2.0493928134441598e-07,1.342749983072216e-07
0.8,0.0006286518797630071,0.0003068721366757154,1.0129441160559817e-05,1.1667040312289891e-06,7.938300931454104e-07,5.5187036693109e-07,4.0602477908129997e-07
0.9,0.0024649818183678377,0.0017253613728946439,9.956714782536034e-05,8.688255398273635e-06,3.602606953382291e-06,2.5382403069734717e-06,2.0226828682422953e-06
1.0,0.005432424208641642,0.005000720023006208,0.00045963635333538046,3.9011944556833e-05,1.032175225496347e-05,7.019310578703156e-06,5.337678501605644e-06
1.1,0.008006159680923242,0.008799262460414774,0.0010736071979981707,0.00010066314884901172,2.066689158618448e-05,1.2184960911867937e-05,8.365689716342133e-06
1.2,0.010649444399750883,0.01376435237241091,0.002185092786685826,0.00023907652605414386,3.8537194760442095e-05,1.8043974880573715e-05,1.2717533942459974e-05
1.3,0.012452406575761518,0.01809756297191382,0.0034362172181528925,0.00042994777400195554,6.321662850200943e-05,2.493338751077545e-05,1.716239274442144e-05
1.4,0.013992979539893969,0.02275728692849161,0.005124098545652017,0.0007418516609895218,0.00010650050700306002,3.450709915459316e-05,2.264439875959978e-05
1.5,0.01508043951744747,0.027107311218562736,0.007121395703965409,0.0011675455340778656,0.00017127140659093097,4.678637630164545e-05,2.63910641324569e-05
1.6,0.015722772048224927,0.030841362461141365,0.00920473312804339,0.0017011920449715862,0.00026010356267868183,6.132910718857493e-05,3.098669517934277e-05
1.7,0.016068679407138353,0.03423213797675729,0.011545739131484599,0.0023732499368923966,0.00038677571769832884,8.263475071488835e-05,3.857993031203821e-05
1.8,0.016070219462224967,0.03718345158280848,0.014070026680510623,0.003230579059137678,0.0005626845279389725,0.00011462086120306581,4.497805270612387e-05
1.9,0.01586423793828439,0.039315611284610655,0.016388273927589618,0.004117594413505177,0.0007740353813070006,0.00015024989904165452,5.331454242527012e-05
2.0,0.015471439985978117,0.04098502972124814,0.018737635664853446,0.005147194753715417,0.001033625605408542,0.00020010509225784067,6.207385842861012e-05
2.1,0.014894136398969398,0.04215091152440431,0.021062806258393522,0.0062989933784032255,0.0013551605723476495,0.00026556338873979233,7.371257030845679e-05
2.2,0.014219347989457334,0.04280797410012187,0.02328127993166748,0.007554810788070599,0.0017529165114742672,0.0003487335404747355,9.003973587097814e-05
2.3,0.01344982084976919,0.042995493141336466,0.025336801751971883,0.00889163978488807,0.002206897928254009,0.00045701836183667245,0.00010876588842627377
2.4,0.012623133000120584,0.0427733127613628,0.02721887766911806,0.010302103623706182,0.0027339333499484947,0.000588224753565772,0.00013498623196900593
2.5,0.011771041365721279,0.042184917592619664,0.028869612781353617,0.011735493599951921,0.003333809733500473,0.0007564876903122658,0.00016653447427333046
2.6,0.010900307755202693,0.04121873371073846,0.030311525236939217,0.013204608610448327,0.0040001954158014105,0.0009480914175707094,0.00020582846949217248
2.7,0.010024345811670457,0.04001670967826964,0.03146831812755288,0.014676378048600058,0.004748199534273162,0.0011805575669026152,0.00025625138404545834
2.8,0.009174621632573031,0.03854817787118379,0.03237966870433926,0.016122575916721914,0.0055346548006403595,0.0014577407342666465,0.0003181095927291877
2.9,0.008344300354570167,0.036884278941772,0.03303934829607127,0.01750011605009921,0.006407396213867658,0.0017679812797647798,0.00039398452884135125
3.0,0.007541865706421744,0.03507194572275224,0.033409656792842087,0.018840890407649385,0.007308437170936499,0.0021268295705621915,0.00048291372041108784
3.1,0.006798483909338719,0.03314818521430614,0.033514271880007315,0.02003702987923809,0.008243685533524763,0.002526979118008016,0.0005865712232070886
