energy_kev,s2_bin_0,s2_bin_1,s2_bin_2,s2_bin_3,s2_bin_4,s2_bin_5,s2_bin_6
0.5,0.003604903010933179,0.0011425362500354728,8.94922028064727e-05,8.493297564984153e-06,3.6275825151805065e-06,2.55366087019461e-06,1.8382597532872954e-06
0.51,0.003944623769605568,0.001311320366915773,0.00010801014998555146,1.0193139748572964e-05,4.313105729521379e-06,2.8260262858877465e-06,2.0488149148224083e-06
0.55,0.00530250016761149,0.002042145989282442,0.00019788537043064907,1.8246506986918133e-05,6.21640996396472e-06,4.123410657643628e-06,2.850398556292037e-06
0.6,0.0071989574274428205,0.0033045508363652326,0.0003923495532822563,3.6171931317445157e-05,9.58221068262828e-06,6.2202980840191106e-06,4.4536002579319975e-06
0.65,0.009242889437083665,0.004958244263318113,0.0007102392502644588,7.17268846875424e-05,1.5036423145525432e-05,8.999572044016136e-06,6.2372393748167524e-06
0.7,0.011058093935151088,0.006740221797604475,0.0011216078183400534,0.00012309168269782831,2.2266120714243414e-05,1.1868639277815008e-05,8.489223163421488e-06
0.75,0.01290069508048659,0.008911399186800915,0.0017076774234464653,0.00020342570585965282,3.296400704056596e-05,1.56434569528581e-05,1.0288773612682905e-05
0.8,0.014573410929332134,0.01127991382049132,0.002474171865062693,0.00032260605183065323,5.104099021880706e-05,1.9119545486266655e-05,1.3322350056471644e-05
0.9,0.017238645503246903,0.016235723726820785,0.004453975263246894,0.0007036531015592693,0.0001044590517002314,3.1671955786352626e-05,1.8290066216576638e-05
1.0,0.019140154891590495,0.021500023917533858,0.007254099596064984,0.0013702623739257347,0.00021152910572469347,5.028770097701002e-05,2.5351937823302196e-05
1.1,0.02016027438209189,0.02649403755974779,0.010675728749815197,0.002383455657338493,0.00040494133637755393,8.351149847655865e-05,3.416399954200289e-05
1.2,0.02038294963491334,0.031062324382793986,0.014786753688758012,0.0038610468832838167,0.0007338417051390017,0.00014024168564646944,4.7233597822463055e-05
1.3,0.01997840816741851,0.03463557534059651,0.019062288774606577,0.005721880966150431,0.0012168966564205352,0.00023403475278882259,6.718093684465742e-05
1.4,0.01905697543697467,0.03730669095294035,0.023546430522273766,0.00809445958837626,0.0019271674527457483,0.00038942274635550556,9.675984164001782e-05
1.5,0.01775430009731192,0.0389771292976833,0.02791951489115001,0.010845031681637774,0.0028942824303897887,0.0006198279465460949,0.00014282185121743674
1.6,0.016288378645721538,0.03963539217385298,0.03184297689577724,0.013829451810111118,0.004108511172468942,0.000947113774639649,0.00020785220396726256
1.7,0.01470019620934825,0.03945560299012253,0.03529926418775352,0.01710331092813248,0.005609499646111715,0.0014066876208505164,0.0003093313510402956
1.8,0.013078238280383936,0.038521688759643236,0.03818697271510807,0.020471722283393147,0.007395992850215138,0.002015211470270448,0.0004524564188259805
1.9,0.011513575363911805,0.037004599704741035,0.04031279604958561,0.023725946808311308,0.009387644997712382,0.0027742766606789703,0.0006490797816842391
2.0,0.010017038086254168,0.034982660875071715,0.041765132048491214,0.026924510688247926,0.011613991505622251,0.0037165984697887567,0.0009087358260989609
2.1,0.008645184923581298,0.032645023071064844,0.04242361722411928,0.02985855029277863,0.01402546661593287,0.004837183998703076,0.001250132256863107
2.2,0.00739385668073059,0.0300914886280593,0.04251656848771512,0.032424675213036255,0.016546713914160443,0.006149396870682539,0.0016764649030715673
2.3,0.006295251635905427,0.027466530823667047,0.04190354445105134,0.034534799404870004,0.019007265359558427,0.007592268252928286,0.002181877022548945
2.4,0.005321381641824393,0.024857211995932167,0.04077595607040941,0.03620816064847805,0.021427955944173658,0.00918348334019361,0.0027823194474447532
2.5,0.004463044398016721,0.02227411527299435,0.03918990432921231,0.037392607282030234,0.02375420135368437,0.010876037009915168,0.0034798370438257065
2.6,0.0037339020348746053,0.019836118676867208,0.037256696113448104,0.03807267710990577,0.02587183757080076,0.012645866144427698,0.004284498066116027
2.7,0.0030996782301542336,0.017493233548693966,0.03508908078751712,0.03830089914986791,0.027801623809543187,0.01447609216359202,0.005158547157222726
2.8,0.002579553636800944,0.015370482461191432,0.0328032326904872,0.038040844003543815,0.02937145240732164,0.01620729610306957,0.006116212645757335
2.9,0.0021351820928814944,0.013438770397233077,0.03037040219218521,0.037418735851728314,0.03067756228099642,0.017934715291773706,0.007081452924776227
3.0,0.0017611148046630571,0.011683986053278745,0.027927278319077774,0.03643635686370371,0.031618547447701685,0.019582915528131222,0.008126591209263328
3.1,0.0014492771841409765,0.01009884815692574,0.025494936200944486,0.03518520415820002,0.03223396506147173,0.02107460951813734,0.009186807278406196
