energy_kev,s2_bin_0,s2_bin_1,s2_bin_2,s2_bin_3,s2_bin_4,s2_bin_5,s2_bin_6
0.5,0.0008247543169313658,0.00010067169775068802,3.74595500409608e-06,8.793870830537233e-07,5.382995432616066e-07,4.6131915688513764e-07,3.095397883652942e-07
0.51,0.0009859986060738572,0.0001288985277664664,5.048216872811494e-06,1.0992765647174167e-06,6.668057018517984e-07,4.7140866577628435e-07,3.9894097149380075e-07
0.55,0.0018408462958407281,0.00030280767365753486,1.46986622112987e-05,2.4607213002443213e-06,1.2975621372461436e-06,1.014177501797338e-06,6.478519427776698e-07
0.6,0.00351958467408234,0.0007462297814053263,4.515564877808024e-05,5.299683430791402e-06,2.6625066328047828e-06,2.1643310493226624e-06,1.447006254196026e-06
0.65,0.005868891197170002,0.0015668127775508426,0.00012065661187529668,1.2623966522815403e-05,5.2320829504732064e-06,3.662556837202846e-06,2.8385859435792195e-06
0.7,0.00845850563516043,0.002728041775461442,0.00025907929398357626,2.647433090626865e-05,8.001854133007913e-06,5.650755307077746e-06,4.124308899045373e-06
0.75,0.011554395366240337,0.004448241084113029,0.0005197424555826183,5.404725179433828e-05,1.3740397182104847e-05,8.742172874805915e-06,6.580865653751933e-06
0.8,0.014682801096528674,0.006631383288797016,0.0009349494549840624,0.00010475541497170573,2.2378509645461925e-05,1.2217879573696299e-05,8.405484126203232e-06
0.9,0.020005409342399732,0.011529181620179237,0.002170665196645252,0.0002942801030534445,5.006824786007586e-05,2.0832030312414874e-05,1.3853564488884585e-05
1.0,0.024289496425942754,0.017334501042097588,0.004177265041788811,0.0006850591716945006,0.00011164565669834342,3.5039659647941035e-05,2.050036469877503e-05
1.1,0.026932373466444882,0.022705380361126994,0.00665298150371073,0.0012829799470072956,0.00021203156346559642,5.57011171120253e-05,2.8466579318645045e-05
1.2,0.028463637323838588,0.02799513308149305,0.009841954651419496,0.002208249781938795,0.00040101112210871035,9.041720894929494e-05,3.748938544930192e-05
1.3,0.028886925962459547,0.03213646325097052,0.013073394813430866,0.0033562504575908258,0.0006652781033140515,0.00014216781521555477,5.1166867374211054e-05
1.4,0.02847024689971763,0.03575618377164326,0.016691547436737453,0.004865140133892251,0.0010672667948115055,0.00022271515432952804,6.899224640130875e-05
1.5,0.02746341087687168,0.038438321187267505,0.02033612825605214,0.006643303353399627,0.0016016871810048683,0.00034804243829310023,9.301384342787767e-05
1.6,0.026033706262043044,0.04022065734178266,0.023759914848906986,0.00862789567220626,0.0022767073543226157,0.0005143940186417145,0.00013201028040231433
1.7,0.024304791859291918,0.04115448869452619,0.02701315565840241,0.010830258709180937,0.0031244411373853335,0.00075404643655895,0.00018230662386654607
1.8,0.022373509224043235,0.04138146560293222,0.029937527003338904,0.013234584097613102,0.004169358689686653,0.0010770369082367197,0.00025399085512815
1.9,0.020422427606899114,0.04090291114814486,0.032392204444321976,0.01558444839359521,0.00535321562500061,0.0014603156269835603,0.00034854887786267276
2.0,0.018462661423059874,0.039885512531801726,0.03437744126538213,0.018004628434343316,0.006679135451963547,0.0019488254010199685,0.0004755498751103343
2.1,0.01654778027901744,0.0384481456629744,0.03591325866078313,0.02035079665053785,0.008147593435675471,0.0025410487352662604,0.000636941390902318
2.2,0.014692124215722585,0.036593299435248076,0.03693365763824104,0.022592033131386042,0.009744325455806845,0.0032239727800546904,0.000844601936549405
2.3,0.012968280876235394,0.03455225233528645,0.03745280074052334,0.024634778514763686,0.011360303084675038,0.004019107754207124,0.0010928893235621657
2.4,0.011405858645016668,0.03226953205690001,0.03756860516390443,0.026387031373716636,0.01305376942709444,0.004905123329611261,0.0013859457407602693
2.5,0.00993993565329451,0.02993137179442442,0.03720929415414688,0.027956585441601244,0.014721683783220021,0.00589591245522417,0.0017324727313359823
2.6,0.008637061754110617,0.027574113160157045,0.03646065776070536,0.02921629404379784,0.016361842621570206,0.00693886438471644,0.002139149259016032
2.7,0.007452919269935574,0.025210723241338696,0.03541127698918163,0.030136644002053126,0.017962547944347224,0.008049313335750338,0.002600947249253979
2.8,0.00643513664823475,0.022900118797163974,0.03416991651902257,0.03076852464328288,0.0194023347367805,0.009182534287952362,0.0030940687549178224
2.9,0.00552690612941859,0.020716505551420503,0.03264045462721823,0.031094420639948238,0.020717681253265098,0.010352564721500323,0.003640055460936703
3.0,0.004731520662983599,0.018613516387915082,0.03093583690555867,0.03115891074696599,0.021915142809434494,0.011500138426088113,0.004227380227097366
3.1,0.004031960539551329,0.016672948849472437,0.029180640792961697,0.030879503170929544,0.02290774669303649,0.012650995624265592,0.004832593816334529
3.2,0.0034421059772741422,0.014860834579138175,0.027304056587925528,0.030422964315919267,0.02373503978575405,0.013745981221232263,0.005487493749491273
3.3,0.0029194323353808845,0.013187066540986298,0.025408109699474584,0.029765865949845288,0.024342954049633707,0.014777267360339533,0.006114367570842047
3.4,0.0024687461220830494,0.011682368831292981,0.023570781248283372,0.028847887541614776,0.02475680728512703,0.015740074606105922,0.006781348400676718
3.5,0.0020939305656069397,0.010271050692198863,0.021686321505434515,0.027851492240289443,0.024949856079526524,0.016597635005850965,0.0074495314497634215
3.6,0.0017696962084245613,0.009039014380577796,0.019906471651382436,0.02667695975321651,0.025015881864150734,0.017340200925256736,0.008078257575100103
3.7,0.0014884935508483624,0.007922978650514476,0.018189467937202455,0.02542896627100406,0.02487007041063067,0.01798939905905315,0.008702181714254433
3.8,0.0012554437505996228,0.006920160530487889,0.016531888991049525,0.024107208442816726,0.02455514570272985,0.018541810138545042,0.00928740134349607
3.9,0.001054965677756668,0.006054594281800385,0.014987867631281019,0.022698597075665593,0.024132300952696216,0.018924176940936545,0.009812784932654545
4.0,0.0008829575338387488,0.005259925074372884,0.013525257873961924,0.021336133677902217,0.02354636862041712,0.019192892429485547,0.01032551984972099
4.1,0.0007444132081836452,0.004563908730370997,0.012169508273172373,0.019910952272010448,0.02286449400975287,0.019368254162871266,0.010760127351128726
4.2,0.0006263900143396843,0.003968545624542236,0.010931167863101958,0.018509479467563032,0.022045716213677517,0.019376183870632703,0.011136596182578923
4.3,0.0005255413483655441,0.0034312644622588166,0.009783309849367736,0.01715595819150924,0.021171172742850176,0.019297209093646062,0.01144848934039142
4.4,0.00044125988604605136,0.0029571942545890796,0.008734013015218976,0.01583520697521388,0.020216824793784043,0.019085746721821083,0.011740883427895235
4.5,0.0003669860557526347,0.0025523856107318387,0.007762459719301465,0.014569078479340077,0.0192242476089418,0.01879575835121658,0.011915005806380288
4.6,0.0003045272583222389,0.002199718657929896,0.006886955146145823,0.013351553512325873,0.018238198113276375,0.018422851482125763,0.012018570583337121
4.7,0.00025779223868548876,0.0018920570640468593,0.0060882305318236355,0.012210454232138995,0.01718945064498901,0.017926013675936114,0.012083433293192534
4.8,0.00021410037020146855,0.0016340919398170708,0.00537994144174099,0.011118903242129673,0.016191404430215363,0.017401785710975178,0.012091558606502578
4.9,0.00017859079119145874,0.0014024646105861662,0.004748131307095884,0.010093336131655575,0.015152632496901155,0.016800094903273815,0.012027746157537867
5.0,0.00014852544383406644,0.0011995501350182294,0.004191405218735933,0.009151140900096897,0.014174898801804784,0.016176754791775577,0.011904946554043457
