background,s2_bin_0,s2_bin_1,s2_bin_2,s2_bin_3,s2_bin_4,s2_bin_5,s2_bin_6
cevns,2.5163374303638983,4.08043187458841,1.2645681592329732,0.3330968516692927,0.08203998823955594,0.021475946048429506,0.006825902281020646
de,1.1620537959117458,1.6208980330265996,0.7448161243587722,0.399071424617092,0.23674721812820188,0.17638839766482334,0.08321313112426881
ae,2.5727880630707884e-11,2.5727880630707884e-11,2.5727880630707884e-11,2.5727880630707884e-11,2.5727880630707884e-11,2.5727880630707884e-11,2.5727880630707884e-11
cathode,77.46952265947266,111.61637706482766,51.21380115065698,30.64313032343511,18.526878278609686,13.85663248293354,6.984030908794296
